id,status,categories,manufacturer_id,supplier_id,code,sku,gtin,taric,name,short_description,description,keywords,attributes,head_title,meta_description,images,purchase_price,purchase_price_currency_code,price,tax_class_id,quantity,quantity_unit_id,weight,weight_class,delivery_status_id,sold_out_status_id,language_code,currency_code,date_valid_from,date_valid_to
550,1,"13,15,18,19,134,292",6,0,7102-1470,,,,Casco abierto rosa AGV city blade E2205 multi comodaz,,,,"Modelo: CITY BLADE E2205 MULTI COMODAZ
Color: MATE/ROS
Tallas: S",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/550-casco-abierto-rosa-agv-city-blade-e2205-multi-comodaz-1.jpg;products/550-casco-abierto-rosa-agv-city-blade-e2205-multi-comodaz-2.jpg;products/550-casco-abierto-rosa-agv-city-blade-e2205-multi-comodaz-3.jpg;products/550-casco-abierto-rosa-agv-city-blade-e2205-multi-comodaz-4.jpg,0.0000,,1452.57,0,6.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
144,1,"15,18,134,292",6,0,"7102-1533, 7102-1534",,,,Casco abierto verde AGV CITY FLUID E2205 top-la tortuga,Casco abierto AGV CITY FLUID E2205 top-la tortuga,"DETALLES DEL PRODUCTO
<h4></h4><p><ul><li>El  “fluid” de moda de la ciudad presenta un disco distintivo en cada lado, la izquierda de la cual opera el escudo facial principal, que se extiende por debajo de la barbilla, mientras que un visor teñido integrado puede ser bajado para condiciones soleadas. Tres respiraderos delanteros ajustables incorporados en el shell que aseguran una ventilación amplia.&nbsp;<br></li></ul></p><h4>
CARACTERÍSTICAS TÉCNICAS&nbsp;</h4><p><ul><li>2 EPS (Espuma de Poliestireno).&nbsp;<br></li><li>2 tamaños del helmet  shell.&nbsp;<br></li><li>Tejidos en DRY Comfort.&nbsp;<br></li><li>Hebilla de  ajuste micro-métrico. &nbsp;<br></li><li>Multi-density EPS.&nbsp;<br></li><li>Shell en resina pintada HIR-TH (Resina termoplástica de  alta resistencia).&nbsp;<br></li><li>Parasol.&nbsp;<br></li></ul></p><h4>
VISERA&nbsp;</h4><p><ul><li>El casco se vende con la pantalla clara.&nbsp;<br></li><li>Protector solar integrado anti-rayas ISV-5-1.&nbsp;<br></li><li>Pantalla anti-rayas city. &nbsp;<br></li><li>La cobertura y la protección de la cara se extienden debajo del nivel del mentón - Nuevo mecanismo SUN VISOR CONTROL para el accionamiento del protector solar. &nbsp;<br></li><li>El visor largo y ancho cubre y protege la cara por debajo del nivel de la barbilla.&nbsp;<br></li></ul></p><h4>
PESO&nbsp;</h4><p><ul><li>1.670 kg.&nbsp;<br></li></ul></p><p>
</p><p>
</p><p>
</p><p><br></p>",,"Modelo: CITY FLUID E2205 TOP-LA TORTUGA
Color: VDE/AMA/NGO
Tallas: S, M",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/144-casco-abierto-agv-city-fluid-e2205-top-la-tortuga-1.jpg;products/144-casco-abierto-agv-city-fluid-e2205-top-la-tortuga-2.jpg;products/144-casco-abierto-agv-city-fluid-e2205-top-la-tortuga-3.jpg,0.0000,,5294,0,18.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
610,0,"13,15,16,19,134,180",6,0,,,,,Casco cerrado AGV EDICIÓN LIMITADA VALENTINO ROSSI,,"<h4>VALENTINO ROSSI DEDICA SU CASCO A UN GRAND CAMPEÓN DEL DEPORTE.
</h4><p>
Como de costumbre, con motivo de la calificación durante la mañana del sábado del gran premio de Italia del mugello, el casco AGV pista GP R de Rossi luce una gráfica conmemorativa muy especial. El diseñador Aldo Drudi transforma en arte su sentido homenaje al fallecido Nicky Hayden y a la nación italiana.&nbsp;</p><p>
Unos colores brillantes, la hierba verde de un campo de fútbol y los ojos azules del Campeón de Tavullia que, en una inédita versión del futbolista con la camisera azul de nuestra selección italiana de fútbol y número 46, dice “Mo’ je faccio er cucchiaio”, colocándose delante del portero para marcar un gol. Con esta expresión, teñida de un inconfundible acento romano, se presenta la dedicatoria a Francesco Totti, un emblema del fútbol italiano, que la semana pasada jugó el último partido de su fantástica carrera rojoamarilla. Sobre el fondo de la bandera italiana, el homenaje sigue en la parte posterior del casco donde, bajo el 58 del SIC, se lee “Un capitán ... ¡Sólo hay un capitán!”, otra emblemática cita tomada directamente de los cánticos de los hinchas romanos por Totti. Una autoirónica tirita en la frente recuerda con afecto la desventura que hace unos días cuestionó la participación del “doctor” en el GP de Italia. &nbsp;</p><p>A los lados de la mentonera, el 46 se conjuga con el 69, el número del gran Nicky Hayden formando una sola imagen bicromática 469. El escudo AGV, que desde hace más de 20 años acompaña a Valentino en todos sus triunfos, va colocado a un lado y se completa con la frase “Mugello 2017”.
</p><p>&nbsp;
Edición limitada a partir de Diciembre 2017&nbsp;</p><p>La edición limitada reproducirá el diseño del casco de Valentino, a excepción de los logotipos del resto de patrocinadores y de los componentes y accesorios de la visera.
</p><p>
El Pista GP R, evolución del innovador Pista GP, el casco de MotoGP, es el casco de mayor protección desarrollado hasta el momento. Gracias a la introducción de la Race 3 Max Pinlock®, una visera con calidad óptica de clase 1 con 100% Max Vision Pinlock® (120), y al cierre patentado Visor Lock System (VLS), el casco integral de carbono AGV Pista GP R ofrece un campo de visión inigualable. El uso del nuevo alerón Biplano, probado en túnel de viento, optimiza las prestaciones aerodinámicas del casco, cuya comodidad también aumenta gracias a una estructura interior patentada y a la instalación de un Sistema de Ventilación Integrado (IVS). El Pista GP R es el primer casco que ofrece un sistema de hidratación, formado por una serie de canales y una válvula situada en el interior de la mentonera.&nbsp;</p><p>
El Pista GP R, perfecta conjunción de protección, rendimiento y comodidad, es fruto de los AGV Extreme Standards, un innovador protocolo de diseño integrado que revoluciona el método de diseño y permite mejorar de forma medible y demostrable el rendimiento del casco en lo que respecta a protección contra impactos, visión periférica, diseño compacto, reducción del peso, aerodinámica, ventilación y ergonomía. El innovador proceso AGV Extreme Standards sube el listón de la tecnología de investigación y desarrollo de cascos y representa un hito de los sistemas de protección para la cabeza. &nbsp;</p><h4>
CARACTERÍSTICAS TÉCNICAS&nbsp;</h4><p>100 % fibra de carbono, 4 tallas Estructura EPS de 5 densidades, 4 tallas 1350 g (en la 1o talla de calota) Doble D 
</p><p>Apéndices situados en el exterior del casco •	Rejillas de ventilación metálicas. Nuevos canales en la mentonera
</p><p>Nuevo alerón Biplano probado en túnel de viento con un Cx mejorado en un 4% (Cx 0,56)
</p><p>Espesor de 5 mm y calidad óptica de clase 1. Sistema de bloqueo de la visera patentado. Max Pinlock® 120 incluido 
</p><p>190° de visibilidad horizontal. 85° de visibilidad vertical 
</p><p>Ajuste personalizable. Nueva estructura interior. Sistema patentado de retirada rápida de las mejilleras 
</p><p>Sistema de hidratación rápida incluido 
</p><p>Perfil guardaclavículas. Diseño compacto. Diseño anatómico que envuelve la cabeza
.</p>",,"Modelo: EDICIÓN LIMITADA
Medidas: XS, S, S/M, M/L, L, XL, XXL
",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/610-casco-cerrado-agv-edicion-limitada-valentino-rossi-1.jpg;products/610-casco-cerrado-agv-edicion-limitada-valentino-rossi-2.jpg;products/610-casco-cerrado-agv-edicion-limitada-valentino-rossi-3.jpg,0.0000,,38000,0,10.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
558,0,"13,16,19,180",6,0,"7103-2290, 7103-2292",,,,Casco cerrado AGV K-3 SV E2205 multi rav,Casco cerrado agv k-3 sv e2205 multi rav,,,"Modelo: K-3 SV E2205 MULTI RAV
Color: NGO/BCO/VDE
Tallas: M, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/558-casco-cerrado-agv-k-3-sv-e2205-multi-rav-1.jpg;products/558-casco-cerrado-agv-k-3-sv-e2205-multi-rav-2.jpg;products/558-casco-cerrado-agv-k-3-sv-e2205-multi-rav-3.jpg;products/558-casco-cerrado-agv-k-3-sv-e2205-multi-rav-4.jpg,0.0000,,5949,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
543,1,"13,16,19,180",6,0," 7103-2550, 7103-2551, 7103-2552",,,,Casco cerrado AGV K-3 SV E2205 top-la tortuga pinlock,Casco cerrado AGV K-3 SV E2205 top-la tortuga pinlock,"<h4>CALOTA
</h4><p>
Calota exterior de resina HIR-TH (High Resistant Thermoplastic) pintada.&nbsp;</p><p>
2 tamaños de calota exterior para un mejor ajuste a cada talla.&nbsp;</p><p>
Calota interior de EPS en 4 tamaños; dimensiones optimizadas utilizando FEM (Finite Element Analysis).&nbsp;</p><h4>
VENTILACION&nbsp;</h4><p>
Sistema de ventilación diseñado y optimizado en el túnel de viento, con 5 entradas de aire frontales y 2 extractores traseros.&nbsp;</p><h4>
VISOR&nbsp;</h4><p>
Pantalla clara de policarbonato antirayas y antivaho con 100% protección UV.&nbsp;</p><p>
XQRS (X-tra Quick Release System): mecanismo para desmontar y sustituir la pantalla sin herramientas y en pocos segundos.&nbsp;</p><p>
Mecanismo de pantalla con sistema de PVS (Perimitrical Visor Seal) para una mejor sellado y protección contra las corrientes de aire y el ruido.&nbsp;</p><p>
Visor solar integrado (ISV) con tratamiento anti rayas; fácilmente desmontable sin herramientas.&nbsp;</p><h4>
INTERIOR&nbsp;</h4><p>
Acolchados interiores 3D totalmente desmontables y lavables; confeccionados en tejido Dry-Comfort con tratamiento higiénico.&nbsp;</p><p>
Cubre nariz extraíble.&nbsp;</p><p>
Cubre barbilla extraíble.&nbsp;</p><p>
Sistema de cierre micrométrico. Anillo antirrobo en la correa.&nbsp;</p>",,"Modelo: K-3 SV E2205 TOP-LA TORTUGA
Color: VDE/AMA/NGO
Tallas: M/L, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/543-casco-cerrado-agv-k-3-sv-e2205-top-la-tortuga-pinlock-1.jpg;products/543-casco-cerrado-agv-k-3-sv-e2205-top-la-tortuga-pinlock-2.jpg;products/543-casco-cerrado-agv-k-3-sv-e2205-top-la-tortuga-pinlock-3.jpg;products/543-casco-cerrado-agv-k-3-sv-e2205-top-la-tortuga-pinlock-4.jpg,0.0000,,5019.99,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
140,1,"13,16,19,180",6,0,"7103-2568, 7103-2567, 7103-2566",,,,Casco cerrado amarillo AGV K-3 SV E2205 multi glimpse,Casco AGV  E2205,"<h4>DETALLES DEL PRODUCTO
</h4><p><ul><li>El K-3 SV E2205 es un casco asequible y adaptable con una sorprendente variedad de características, incluyendo una visera parasol interna, impresionante rendimiento aerodinámico, ventilación eficiente y un amplio campo de visión. La envoltura es de construcción termoplástica, y el revestimiento interior es de tejido Dry-Comfort.&nbsp;<br></li></ul></p><h4>
CARACTERÍSTICAS TÉCNICAS&nbsp;</h4><p><ul><li>4 EPS (Espuma de Poliestireno).&nbsp;<br></li><li>2 tamaños del helmet  shell.&nbsp;<br></li><li>Tejidos en DRI-LEX®.&nbsp;<br></li><li>IVS (Sistema integrado  de  ventilación) con canales  ahuecados directamente  del helmet  shell.&nbsp;<br></li><li>Hebilla de  ajuste  micro-métrico.&nbsp;<br></li><li>Multi-density EPS.&nbsp;<br></li><li>PVM (mecanismo visor  personalizado).&nbsp;<br></li><li>Helmet  shell en resina pintada HIR-TH (RESINA TERMOPLÁSTICA DE ALTA RESISTENCIA).&nbsp;<br></li><li>Parasol.&nbsp;<br></li></ul></p><h4>CARACTERÍSTICAS PRINCIPALES
</h4><p><ul><li>Ventilación central para un flujo de aire óptimo.&nbsp;<br></li><li>Mecanismo de visera patentado XQRS  (extra quick release system) en metal para una extracción sin herramientas muy rápida.&nbsp;<br></li><li>Pinlock incluido en la caja.&nbsp;<br></li><li>La forma interna del casco fue diseñada específicamente para disminuir el daño de riesgo a los huesos del collar en caso de una caída.&nbsp;<br></li><li>La visera está equipada con un sistema patentado de micro-apertura.&nbsp;<br></li><li>Homologación europea E2205,  además cuenta con  una puntuación de 4 estrellas otorgada por Sharp.&nbsp;<br></li></ul></p><h4>PESO
</h4><p><ul><li>1.570 kg&nbsp;<br></li></ul></p><p>
</p><p><br></p>",,"Modelo: K-3 SV E2205
Color: NGO/AMA
Tallas: M/L, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/140-casco-cerrado-agv-k-3-sv-e2205-multi-glimpse-1.jpg;products/140-casco-cerrado-agv-k-3-sv-e2205-multi-glimpse-2.jpg;products/140-casco-cerrado-agv-k-3-sv-e2205-multi-glimpse-3.jpg;products/140-casco-cerrado-agv-k-3-sv-e2205-multi-glimpse-4.jpg,0.0000,,6460,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
148,1,"13,16,19,180",6,0,"7103-2572, 7103-2573",,,,Casco cerrado amarillo AGV K-3 SV E2205 multi groovy,Casco AGV E2205,"<h4></h4><p><ul><li>DETALLES DEL PRODUCTO&nbsp;<br></li><li>El K-3 SV E2205 es un casco asequible y adaptable con una sorprendente variedad de características, incluyendo una visera parasol interna, impresionante rendimiento aerodinámico, ventilación eficiente y un amplio campo de visión. La envoltura es de construcción termoplástica, y el revestimiento interior es de tejido Dry-Comfort.&nbsp;<br></li></ul></p><h4>
CARACTERÍSTICAS TÉCNICAS&nbsp;</h4><p><ul><li>4 EPS (Espuma de Poliestireno).&nbsp;<br></li><li>2 tamaños del helmet  shell.&nbsp;<br></li><li>Tejidos en DRI-LEX®.&nbsp;<br></li><li>IVS (Sistema integrado  de  ventilación) con canales  ahuecados directamente  del helmet  shell.&nbsp;<br></li><li>Hebilla de  ajuste  micro-métrico.&nbsp;<br></li><li>Multi-density EPS.&nbsp;<br></li><li>PVM (mecanismo visor  personalizado).&nbsp;<br></li><li>Helmet  shell en resina pintada HIR-TH (RESINA TERMOPLÁSTICA DE ALTA RESISTENCIA).&nbsp;<br></li><li>Parasol.&nbsp;<br></li></ul></p><h4>CARACTERÍSTICAS PRINCIPALES
</h4><p><ul><li>Ventilación central para un flujo de aire óptimo.&nbsp;<br></li><li>Mecanismo de visera patentado XQRS  (extra quick release system) en metal para una extracción sin herramientas muy rápida.&nbsp;<br></li><li>Pinlock incluido en la caja.&nbsp;<br></li><li>La forma interna del casco fue diseñada específicamente para disminuir el daño de riesgo a los huesos del collar en caso de una caída.&nbsp;<br></li><li>La visera está equipada con un sistema patentado de micro-apertura.&nbsp;<br></li><li>Homologación europea E2205,  además cuenta con  una puntuación de 4 estrellas otorgada por Sharp.&nbsp;<br></li></ul></p><h4>PESO
</h4><p><ul><li>1.570 kg&nbsp;<br></li></ul></p>",,"Modelo: K-3 SV E2205 
Color: AMA/GRS/BCO/NGO
Tallas: L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/148-casco-cerrado-agv-k-3-sv-e2205-multi-groovy-1.jpg;products/148-casco-cerrado-agv-k-3-sv-e2205-multi-groovy-2.jpg;products/148-casco-cerrado-agv-k-3-sv-e2205-multi-groovy-3.jpg;products/148-casco-cerrado-agv-k-3-sv-e2205-multi-groovy-4.jpg,0.0000,,4500.69,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
146,1,"13,16,19,180",6,0,"7103-2559, 7103-2560, 7103-2561",,,,Casco cerrado amarillo AGV K-3 SV E2205 top-elements,Casco AGV E2205,"<h4>
DETALLES DEL PRODUCTO&nbsp;</h4><p><ul><li>El K-3 SV E2205 es un casco asequible y adaptable con una sorprendente variedad de características, incluyendo una visera parasol interna, impresionante rendimiento aerodinámico, ventilación eficiente y un amplio campo de visión. La envoltura es de construcción termoplástica, y el revestimiento interior es de tejido Dry-Comfort.&nbsp;<br></li></ul></p><h4>
CARACTERÍSTICAS TÉCNICAS&nbsp;</h4><p><ul><li>4 EPS (Espuma de Poliestireno).&nbsp;<br></li><li>2 tamaños del helmet  shell.&nbsp;<br></li><li>Tejidos en DRI-LEX®.&nbsp;<br></li><li>IVS (Sistema integrado  de  ventilación) con canales  ahuecados directamente  del helmet  shell.&nbsp;<br></li><li>Hebilla de  ajuste  micro-métrico.&nbsp;<br></li><li>Multi-density EPS.&nbsp;<br></li><li>PVM (mecanismo visor  personalizado).&nbsp;<br></li><li>Helmet  shell en resina pintada HIR-TH (RESINA TERMOPLÁSTICA DE ALTA RESISTENCIA).&nbsp;<br></li><li>Parasol.&nbsp;<br></li></ul></p><h4>CARACTERÍSTICAS PRINCIPALES
</h4><p><ul><li>Ventilación central para un flujo de aire óptimo.&nbsp;<br></li><li>Mecanismo de visera patentado XQRS  (extra quick release system) en metal para una extracción sin herramientas muy rápida.&nbsp;<br></li><li>Pinlock incluido en la caja.&nbsp;<br></li><li>La forma interna del casco fue diseñada específicamente para disminuir el daño de riesgo a los huesos del collar en caso de una caída.&nbsp;<br></li><li>La visera está equipada con un sistema patentado de micro-apertura.&nbsp;<br></li><li>Homologación europea E2205,  además cuenta con  una puntuación de 4 estrellas otorgada por Sharp.&nbsp;<br></li></ul></p><h4>PESO
</h4><p><ul><li>1.530 kg&nbsp;<br></li></ul></p><p><br></p><p><br></p>",,"Modelo: K-3 SV E2205 TOP-ELEMENTS
Color: AMA/NJA/NGO
Tallas: M/L, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/146-casco-cerrado-agv-k-3-sv-e2205-top-elements-1.jpg;products/146-casco-cerrado-agv-k-3-sv-e2205-top-elements-2.jpg;products/146-casco-cerrado-agv-k-3-sv-e2205-top-elements-3.jpg;products/146-casco-cerrado-agv-k-3-sv-e2205-top-elements-4.jpg,0.0000,,5020.01,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
158,1,"13,16,19,180",6,0,"7103-2562, 7103-2563, 7103-2564",,,,Casco cerrado amarillo AGV K-3 SV E2205 top-misano 2011 pinlock,Casco AGV E2205,"<p>DETALLES DEL PRODUCTO
</p><p><ul><li>El K-3 SV E2205 es un casco asequible y adaptable con una sorprendente variedad de características, incluyendo una visera parasol interna, impresionante rendimiento aerodinámico, ventilación eficiente y un amplio campo de visión. La envoltura es de construcción termoplástica, y el revestimiento interior es de tejido Dry-Comfort.&nbsp;<br></li></ul></p><h4>
CARACTERÍSTICAS TÉCNICAS&nbsp;</h4><p><ul><li>4 EPS (Espuma de Poliestireno).&nbsp;<br></li><li>2 tamaños del helmet  shell.&nbsp;<br></li><li>Tejidos en DRI-LEX®.&nbsp;<br></li><li>IVS (Sistema integrado  de  ventilación) con canales  ahuecados directamente  del helmet  shell.&nbsp;<br></li><li>Hebilla de  ajuste  micro-métrico.&nbsp;<br></li><li>Multi-density EPS.&nbsp;<br></li><li>PVM (mecanismo visor  personalizado).&nbsp;<br></li><li>Helmet  shell en resina pintada HIR-TH (RESINA TERMOPLÁSTICA DE ALTA RESISTENCIA).&nbsp;<br></li><li>Parasol.&nbsp;<br></li></ul></p><h4>CARACTERÍSTICAS PRINCIPALES
</h4><p><ul><li>Ventilación central para un flujo de aire óptimo.&nbsp;<br></li><li>Mecanismo de visera patentado XQRS  (extra quick release system) en metal para una extracción sin herramientas muy rápida.&nbsp;<br></li><li>Pinlock incluido en la caja.&nbsp;<br></li><li>La forma interna del casco fue diseñada específicamente para disminuir el daño de riesgo a los huesos del collar en caso de una caída.&nbsp;<br></li><li>La visera está equipada con un sistema patentado de micro-apertura.&nbsp;<br></li><li>Homologación europea E2205,  además cuenta con  una puntuación de 4 estrellas otorgada por Sharp.&nbsp;<br></li></ul></p><h4>PESO
</h4><p><ul><li>1.530 kg&nbsp;<br></li></ul></p><p><br></p>",,"Modelo: K-3 SV E2205
Color: AMA/BCO/NGO
Tallas: M/L, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/158-casco-cerrado-agv-k-3-sv-e2205-top-misano-2011-1.jpg;products/158-casco-cerrado-agv-k-3-sv-e2205-top-misano-2011-2.jpg;products/158-casco-cerrado-agv-k-3-sv-e2205-top-misano-2011-3.jpg;products/158-casco-cerrado-agv-k-3-sv-e2205-top-misano-2011-4.jpg,0.0000,,5019.99,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
135,1,"13,16,19,180",6,0, 7103-2349,,,,Casco cerrado amarillo AGV K-3 SV E2205 top-winter test 2012,Casco  AGV  E2205,"<h4>DETALLES DEL PRODUCTO
</h4><p><ul><li>El K-3 SV E2205 es un casco asequible y adaptable con una sorprendente variedad de características, incluyendo una visera parasol interna, impresionante rendimiento aerodinámico, ventilación eficiente y un amplio campo de visión. La envoltura es de construcción termoplástica, y el revestimiento interior es de tejido Dry-Comfort.&nbsp;<br></li></ul></p><h4>
CARACTERÍSTICAS TÉCNICAS&nbsp;</h4><p><ul><li>4 EPS (Espuma de Poliestireno).&nbsp;<br></li><li>2 tamaños del helmet  shell.&nbsp;<br></li><li>Tejidos en DRI-LEX®.&nbsp;<br></li><li>IVS (Sistema integrado  de  ventilación) con canales  ahuecados directamente  del helmet  shell.&nbsp;<br></li><li>Hebilla de  ajuste  micro-métrico.&nbsp;<br></li><li>Multi-density EPS.&nbsp;<br></li><li>PVM (mecanismo visor  personalizado).&nbsp;<br></li><li>Helmet  shell en resina pintada HIR-TH (RESINA TERMOPLÁSTICA DE ALTA RESISTENCIA).&nbsp;<br></li><li>Parasol.&nbsp;<br></li></ul></p><h4>CARACTERÍSTICAS PRINCIPALES
</h4><p><ul><li>Ventilación central para un flujo de aire óptimo.&nbsp;<br></li><li>Mecanismo de visera patentado XQRS  (extra quick release system) en metal para una extracción sin herramientas muy rápida.&nbsp;<br></li><li>Pinlock incluido en la caja.&nbsp;<br></li><li>La forma interna del casco fue diseñada específicamente para disminuir el daño de riesgo a los huesos del collar en caso de una caída.&nbsp;<br></li><li>La visera está equipada con un sistema patentado de micro-apertura.&nbsp;<br></li><li>Homologación europea E2205,  además cuenta con  una puntuación de 4 estrellas otorgada por Sharp.&nbsp;<br></li></ul></p><h4>PESO
</h4><p><ul><li>1.570 kg&nbsp;<br></li></ul></p><p><br></p><p><b>
</b></p><p><b><br></b></p>",,"Modelo: K-3 SV E2205 TOP-WINTER TEST 2012
Color: NGO/GRS/AMA
Tallas: L",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/135-casco-cerrado-agv-k-3-sv-e2205-top-winter-test-2012-1.jpg;products/135-casco-cerrado-agv-k-3-sv-e2205-top-winter-test-2012-2.jpg;products/135-casco-cerrado-agv-k-3-sv-e2205-top-winter-test-2012-3.jpg;products/135-casco-cerrado-agv-k-3-sv-e2205-top-winter-test-2012-4.jpg,0.0000,,6392,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
164,1,"13,16,19,180",8,0,"7103-2098, 7103-2099, 7103-2100",,,,Casco cerrado amarillo LS2 iron,Casco LS2,"<h4>Armazón</h4><p>Fabricada en Acrilonitrilo-Butadieno-Estireno (ABS). Aerodinámico pintado con resina HPTT (Tecnología termoplástica de alta presión).
</p><h4>Sistema de ventilación</h4><p>Tomas de aire frontales. Extractores posteriores.
</p><h4>Tela</h4><p>Dry Comfort con tratamiento higiénico.
</p><h4>Almohadillas</h4><p>Interior removible y lavable.
</p><h4>Visor</h4><p>Policarbonato 3D transparente y anti-rayas + visor interno oscuro.
</p><h4>Sistema de retención</h4><p>Sistema de rápida apertura Microsistema.
</p><h4>Mecanismo de protección</h4><p>Reemplazo del blindaje QR2S sin herramientas.</p>",,"Modelo: IRON
Color: AMA/NGO
Tallas: M, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/164-casco-cerrado-ls2-iron-1.jpg;products/164-casco-cerrado-ls2-iron-2.jpg;products/164-casco-cerrado-ls2-iron-3.jpg;products/164-casco-cerrado-ls2-iron-4.jpg,0.0000,,3084,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
